"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"262","Requiring annual influenza vaccines for public schoolchildren is a truly great idea. It would save some kids’ lives… https://t.co/7rOa6vJvv3",FALSE,9,NA,2018-03-08 20:40:09,TRUE,NA,"971848064888659969",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PedsGeekMD",0,FALSE,FALSE,NA,NA
"263","RT @CDCFlu: Question: When will flu season end? Answer:  influenza-like-illness has peaked and is declining, but some activity will likely…",FALSE,0,NA,2018-03-08 20:37:12,FALSE,NA,"971847324887633921",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kathrynmcg",44,TRUE,FALSE,NA,NA
"264","RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,2018-03-08 20:36:46,FALSE,NA,"971847213122048002",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1drfulworld",350,TRUE,FALSE,NA,NA
"265","RT @CDCespanol: La #influenza se propaga fácilmente y puede causar complicaciones de salud graves. ¿Tienes influenza (gripe)? Quédate en ca…",FALSE,0,NA,2018-03-08 20:23:20,FALSE,NA,"971843832022257665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","uvamanizales",25,TRUE,FALSE,NA,NA
"266","RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,2018-03-08 20:22:39,FALSE,NA,"971843661834194945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","awareness4ever",350,TRUE,FALSE,NA,NA
"267","RT @HouseCommerce: #SubOversight gets an update on seasonal flu &amp; vaccine improvements &gt;&gt; https://t.co/8D9bd1X6QR",FALSE,0,NA,2018-03-08 20:22:12,FALSE,NA,"971843547405144069",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","AsifIqbalKhn",4,TRUE,FALSE,NA,NA
"268","RT @HouseCommerce: #SubOversight gets an update on seasonal flu &amp; vaccine improvements &gt;&gt; https://t.co/8D9bd1X6QR",FALSE,0,NA,2018-03-08 20:15:23,FALSE,NA,"971841831507038211",NA,"<a href=""https://twitter.com/CongressRTBot"" rel=""nofollow"">CongressRTBot</a>","CongressRTBot",4,TRUE,FALSE,NA,NA
"269","#SubOversight gets an update on seasonal flu &amp; vaccine improvements &gt;&gt; https://t.co/8D9bd1X6QR",FALSE,3,NA,2018-03-08 20:15:22,FALSE,NA,"971841829393063936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HouseCommerce",4,FALSE,FALSE,NA,NA
"270","At least 40 different universal #flu vaccine candidates are being developed right now. Dr. Florian Krammer shares m… https://t.co/MaOlCPxyBi",FALSE,2,NA,2018-03-08 20:15:01,TRUE,NA,"971841739358162944",NA,"<a href=""http://www.falcon.io"" rel=""nofollow"">Falcon Social Media Management </a>","MountSinaiNYC",0,FALSE,FALSE,NA,NA
"271","RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,2018-03-08 20:07:07,FALSE,NA,"971839750322696195",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dlv123061",350,TRUE,FALSE,NA,NA
"272","RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,2018-03-08 20:05:51,FALSE,NA,"971839431467520005",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CRHC51632",350,TRUE,FALSE,NA,NA
"273","RT @ClarkCountyNV: The @animalfndlv is taking steps to prevent spread of Canine Influenza Virus (CIV) so called dog flu. That includes vacc…",FALSE,0,NA,2018-03-08 19:56:58,FALSE,NA,"971837196092129280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tanya_Flanagan",8,TRUE,FALSE,NA,NA
"274","RT @ASMicrobiology: ""Are we prepared? Yes, of course there have been many improvements since 1918. But I think we still have a long way to…",FALSE,0,NA,2018-03-08 19:50:33,FALSE,NA,"971835581566156803",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MASP1982",1,TRUE,FALSE,NA,NA
"275","RT @ChrisDisaster: Learn how to #prepare a variety of #Disaster Supply Kits by watching the #videos at https://t.co/zMKP46zwNr #JITDT #Firs…",FALSE,0,NA,2018-03-08 19:45:31,FALSE,NA,"971834314613719040",NA,"<a href=""http://www.drc-group.com"" rel=""nofollow"">TweeterTwooter</a>","DisasterTrain",1,TRUE,FALSE,NA,NA
"276","Learn how to #prepare a variety of #Disaster Supply Kits by watching the #videos at https://t.co/zMKP46zwNr #JITDT… https://t.co/DiXWq2iUV8",FALSE,0,NA,2018-03-08 19:45:11,TRUE,NA,"971834232657121280",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ChrisDisaster",1,FALSE,FALSE,NA,NA
"277","RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,2018-03-08 19:42:41,FALSE,NA,"971833602693648385",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BorseroL",350,TRUE,FALSE,NA,NA
"278","RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,2018-03-08 19:40:56,FALSE,NA,"971833165009620994",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","elhadysalem",350,TRUE,FALSE,NA,NA
"279","RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,2018-03-08 19:35:50,FALSE,NA,"971831877702209536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SahalabdulSahal",350,TRUE,FALSE,NA,NA
"280","RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,2018-03-08 19:32:33,FALSE,NA,"971831052950913024",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","KWIAHealth",350,TRUE,FALSE,NA,NA
"281","RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,2018-03-08 19:29:26,FALSE,NA,"971830268288839680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoseWZafra",350,TRUE,FALSE,NA,NA
"282","RT @usmint: #OTD in 1918: first report of influenza at Camp Funston (Ft. Riley) Kansas. “Spanish flu” spreads through contact or close prox…",FALSE,0,NA,2018-03-08 19:26:34,FALSE,NA,"971829547372109824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RoniSeale",9,TRUE,FALSE,NA,NA
"283","RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,2018-03-08 19:23:18,FALSE,NA,"971828725963743237",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","211NH",350,TRUE,FALSE,NA,NA
"284","RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,2018-03-08 19:18:51,FALSE,NA,"971827607162572801",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StateHealthIN",350,TRUE,FALSE,NA,NA
"285","RT @NMNH: The 1918 influenza pandemic infected over a third of the world's population. Tonight (3/7), at 6:30pm ET, we will delve into the…",FALSE,0,NA,2018-03-08 19:17:00,FALSE,NA,"971827140894261248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OKiettah",37,TRUE,FALSE,NA,NA
"286","RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,2018-03-08 19:12:47,FALSE,NA,"971826078737227776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dr_AlJazzaa",350,TRUE,FALSE,NA,NA
"287","RT @CDCFlu: In recent weeks, influenza B viruses have been increasing while influenza A(H3N2) viruses have been decreasing. The proportion…",FALSE,0,NA,2018-03-08 19:02:13,FALSE,NA,"971823420269723648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","annie_hulala",19,TRUE,FALSE,NA,NA
"288","A H1 influenza oral recombinant tablet #Vaccine from Vaxart, Inc has shown favorable results in a phase 2 challenge… https://t.co/hpQleTdA22",FALSE,0,NA,2018-03-08 19:00:22,TRUE,NA,"971822953615720450",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","AFHSBPAGE",1,FALSE,FALSE,NA,NA
"289","RT @CDCFlu: In recent weeks, influenza B viruses have been increasing while influenza A(H3N2) viruses have been decreasing. The proportion…",FALSE,0,NA,2018-03-08 18:58:33,FALSE,NA,"971822498600968193",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","prohealthcare",19,TRUE,FALSE,NA,NA
"290","RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,2018-03-08 18:57:08,FALSE,NA,"971822139220348929",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GuiselleGuzmanS",350,TRUE,FALSE,NA,NA
"291","RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,2018-03-08 18:50:52,FALSE,NA,"971820564930285568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JennyMosher4",350,TRUE,FALSE,NA,NA
"292","As this year's flu season starts winding down, here's a look back at one of history's most deadly pandemics https://t.co/zoPFFKOOW3",FALSE,0,NA,2018-03-08 18:45:00,FALSE,NA,"971819087725776896",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","wiscontext",0,FALSE,FALSE,NA,NA
"293","Flu season isn’t over yet! Read about how the prairie region was Ground Zero for one of the world’s worst influenza… https://t.co/tgO9DC4z5r",FALSE,2,NA,2018-03-08 18:45:00,TRUE,NA,"971819086345773057",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","GrinnellPrairie",2,FALSE,FALSE,NA,NA
"294","RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,2018-03-08 18:43:14,FALSE,NA,"971818641544155136",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HealthCareGov",350,TRUE,FALSE,NA,NA
"295","RT @ClarkCountyNV: The @animalfndlv is taking steps to prevent spread of Canine Influenza Virus (CIV) so called dog flu. That includes vacc…",FALSE,0,NA,2018-03-08 18:41:37,FALSE,NA,"971818234037981184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kim_bland",8,TRUE,FALSE,NA,NA
"296","RT @NMNH: The 1918 influenza pandemic infected over a third of the world's population. Tonight (3/7), at 6:30pm ET, we will delve into the…",FALSE,0,NA,2018-03-08 18:39:21,FALSE,NA,"971817666582282240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","riveroaksemc",37,TRUE,FALSE,NA,NA
"297","RT @ClarkCountyNV: The @animalfndlv is taking steps to prevent spread of Canine Influenza Virus (CIV) so called dog flu. That includes vacc…",FALSE,0,NA,2018-03-08 18:37:55,FALSE,NA,"971817305071128576",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","animalfndlv",8,TRUE,FALSE,NA,NA
"298","RT @CDCFlu: Question: When will flu season end? Answer:  influenza-like-illness has peaked and is declining, but some activity will likely…",FALSE,0,NA,2018-03-08 18:33:02,FALSE,NA,"971816074185445383",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SwedishCovenant",44,TRUE,FALSE,NA,NA
"299","RT @CulturedRuffian: If we can't come up with a medication called 'The Flu Fighters' that has Dave Grohl as the spokesperson to combat infl…",FALSE,0,NA,2018-03-08 18:31:45,FALSE,NA,"971815753946226688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Yo_Simmity_Sam",474,TRUE,FALSE,NA,NA
"300","RT @CDCFlu: In recent weeks, influenza B viruses have been increasing while influenza A(H3N2) viruses have been decreasing. The proportion…",FALSE,0,NA,2018-03-08 18:25:06,FALSE,NA,"971814077021507584",NA,"<a href=""http://imago4.us"" rel=""nofollow"">imagoApps</a>","imagoApps",19,TRUE,FALSE,NA,NA
"301","RT @Mirandagray12: Please Pray for my grandma as she was just diagnosed with influenza flu❤️������������ (for those of you that don’t know it’s a ver…",FALSE,0,NA,2018-03-08 18:23:51,FALSE,NA,"971813763585208320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MckenzieMarti19",2,TRUE,FALSE,NA,NA
"302","RT @CDCFlu: In recent weeks, influenza B viruses have been increasing while influenza A(H3N2) viruses have been decreasing. The proportion…",FALSE,0,NA,2018-03-08 18:22:21,FALSE,NA,"971813385670201344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BebetoDice",19,TRUE,FALSE,NA,NA
"303","RT @CDCDirector: Latest #FluView: Influenza-like illnesses dropped from 6.4% to 5%. This is about the same level as the peak of last season…",FALSE,0,NA,2018-03-08 18:22:07,FALSE,NA,"971813329801953280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CnBsNana",74,TRUE,FALSE,NA,NA
"304","When Does #Flu Season End? More Than 110 Children Have Died Of Influenza So Far https://t.co/98ndW5KAGj",FALSE,0,NA,2018-03-08 18:15:20,FALSE,NA,"971811620652507139",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","SterileSpace",0,FALSE,FALSE,NA,NA
"305","RT @CDCDirector: Latest #FluView: Influenza-like illnesses dropped from 6.4% to 5%. This is about the same level as the peak of last season…",FALSE,0,NA,2018-03-08 18:12:37,FALSE,NA,"971810937714987008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SMacMillanMD",74,TRUE,FALSE,NA,NA
"306","RT @CDCFlu: In recent weeks, influenza B viruses have been increasing while influenza A(H3N2) viruses have been decreasing. The proportion…",FALSE,0,NA,2018-03-08 18:11:32,FALSE,NA,"971810665924055040",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","danielvincent",19,TRUE,FALSE,NA,NA
"307","Group that brought dogs with influenza to Canada says it had 'no way of knowing' anim… https://t.co/VD8aGsrY3a ➜… https://t.co/uZ467ILwKI",FALSE,0,NA,2018-03-08 18:09:30,TRUE,NA,"971810151031361539",NA,"<a href=""http://ruebot.net"" rel=""nofollow"">cbc_diff</a>","cbc_diff",0,FALSE,FALSE,NA,NA
"308","#FluFact: #Pneumonia can be a serious #flu complication for people with chronic medical coniditions like #asthma… https://t.co/86g5BwDjMS",FALSE,0,NA,2018-03-08 18:07:06,TRUE,NA,"971809548058099712",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","TuSNHD",0,FALSE,FALSE,NA,NA
"309","RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,2018-03-08 18:05:49,FALSE,NA,"971809225772097537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rawanharirah",350,TRUE,FALSE,NA,NA
"310","RT @CDCFlu: In recent weeks, influenza B viruses have been increasing while influenza A(H3N2) viruses have been decreasing. The proportion…",FALSE,0,NA,2018-03-08 18:05:23,FALSE,NA,"971809117076705284",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ComHealthNurIns",19,TRUE,FALSE,NA,NA
"311","RT @CDCFlu: Question: When will flu season end? Answer:  influenza-like-illness has peaked and is declining, but some activity will likely…",FALSE,0,NA,2018-03-08 18:04:34,FALSE,NA,"971808911488573440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sambucolusa",44,TRUE,FALSE,NA,NA
"312","RT @CDCFlu: In recent weeks, influenza B viruses have been increasing while influenza A(H3N2) viruses have been decreasing. The proportion…",FALSE,0,NA,2018-03-08 18:01:58,FALSE,NA,"971808255705014274",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","48hippo",19,TRUE,FALSE,NA,NA
"313","RT @CDCFlu: In recent weeks, influenza B viruses have been increasing while influenza A(H3N2) viruses have been decreasing. The proportion…",FALSE,0,NA,2018-03-08 18:01:26,FALSE,NA,"971808122686730241",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dmtryan",19,TRUE,FALSE,NA,NA
"314","In recent weeks, influenza B viruses have been increasing while influenza A(H3N2) viruses have been decreasing. The… https://t.co/r3HyG61dUr",FALSE,22,NA,2018-03-08 18:01:01,TRUE,NA,"971808017661464577",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","CDCFlu",19,FALSE,FALSE,NA,NA
"315","@boisestatelive @BSUHistory @BoiArtAndHist Also learned while reading John M Barry's book The Great Influenza that… https://t.co/DJAgP0uN4Y",FALSE,3,"bagaun",2018-03-08 18:00:33,TRUE,"971806879604121600","971807900904517632","15549501","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bagaun",0,FALSE,FALSE,NA,NA
"316","#FluFact: #Pneumonia can be a serious #flu complication for people with a chronic medical condition like #asthma… https://t.co/iyCrGyJPIm",FALSE,1,NA,2018-03-08 18:00:23,TRUE,NA,"971807857665507333",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","SNHDflu",0,FALSE,FALSE,NA,NA
"317","RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,2018-03-08 17:59:20,FALSE,NA,"971807595131490305",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","klstorytime",350,TRUE,FALSE,NA,NA
"318","RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,2018-03-08 17:57:48,FALSE,NA,"971807209158975488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gahrani",350,TRUE,FALSE,NA,NA
"319","Vaccitech is finding a new way to fight the flu. This year’s deadly flu made the quest for a universal flu shot mor… https://t.co/4B7FNetWMk",FALSE,0,NA,2018-03-08 17:32:42,TRUE,NA,"971800890553245696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Meg_Hughes",0,FALSE,FALSE,NA,NA
"320","RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,2018-03-08 17:24:31,FALSE,NA,"971798830529286144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","johnsonleesaV",350,TRUE,FALSE,NA,NA
"321","RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,2018-03-08 17:19:24,FALSE,NA,"971797547047161857",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BreatheEasyCbus",350,TRUE,FALSE,NA,NA
"322","RT @barav: Public health officials however, will testify today @ House hearing that we are far from achieving a universal flu vaccine - htt…",FALSE,0,NA,2018-03-08 17:18:48,FALSE,NA,"971797394902798336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AHCJ_Pia",1,TRUE,FALSE,NA,NA
"323",".@SGottliebFDA notes #FDA was ""roundly criticized"" by many groups for approving $RHHBY #Tamiflu in 1999 b/c it only… https://t.co/lv0LKmLPCc",FALSE,1,"DonnaYoungDC",2018-03-08 17:12:36,TRUE,"971795232395276288","971795834898669568","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,NA,NA
"324","RT @CDCgov: Influenza activity has declined significantly, but will likely continue for several more weeks. Help stop the spread of germs a…",FALSE,0,NA,2018-03-08 17:11:30,FALSE,NA,"971795556887683077",NA,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","H7N9Influenza",350,TRUE,FALSE,NA,NA
"325",".@michaelcburgess [a doctor by the way] thanks #NIH Fauci for telling him in December to get his #flu shot &amp; he has… https://t.co/zhWetw8boU",FALSE,1,"DonnaYoungDC",2018-03-08 17:10:13,TRUE,"971794621855563776","971795232395276288","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,NA,NA
"326","#NIH Fauci also explains there are more than 1 strains of #flu circulating so can get another flu later. So GET YOU… https://t.co/bb9looiRwo",FALSE,0,"DonnaYoungDC",2018-03-08 17:07:47,TRUE,"971794467345911808","971794621855563776","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,NA,NA
"327","Oh my gosh, another member of Congress asks if #flu shot can cause the flu.
.@CDCDirector has to again say: The FLU… https://t.co/XHq5Qtq77Q",FALSE,0,"DonnaYoungDC",2018-03-08 17:07:10,TRUE,"971794303096893440","971794467345911808","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,NA,NA
"328",".@CDCDirector notes still lots of #flu out there &amp; the B strains are now more common than #H3N2 
#CDC #FDA #NIH… https://t.co/PTh4pA1Ml6",FALSE,0,"DonnaYoungDC",2018-03-08 17:06:31,TRUE,"971793188880076800","971794303096893440","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,NA,NA
